claim_id,assertion_id,content_id,claim_text,assertion_text,claim_classification,support_status,support_type,source_number,source_title,source_excerpt,source_url,article_excerpt,article_section,source_file,spoiler_scope,review_required,notes
CLM-USAIDCIA-P01-005,AST-WRR-USAIDCIA-P01-TT-MEDIUM-002-01,WRR-USAIDCIA-P01-TT-MEDIUM-002,Kennedy asked AID to review support for local police forces used for internal security and counterinsurgency.,Why was a civilian aid agency being assigned a central role in overseas police assistance?,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","In sum, I should like AID to review carefully its role in the support of local police forces for internal security and counter- insurgency purposes, and to recommend to me through the Special Group (Counter-Insurgency) what new or renewed emphases are desirable",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,,THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-007,AST-WRR-USAIDCIA-P01-TT-MEDIUM-002-01,WRR-USAIDCIA-P01-TT-MEDIUM-002,"NSAM 162 called for country plans combining military, police, intelligence and psychological measures.",Why was a civilian aid agency being assigned a central role in overseas police assistance?,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,3,NSAM 162,"These plans will include the military, police, intelligence and psychological measures comprising a well rounded internal defense plan and will be consistent with the military, economic, political and social measures constituting the overall country plan",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"Four months later, NSAM 162 widened the frame. Its subject was the development of American and indigenous police, paramilitary and military resources. Police capacity was being discussed as one component of a larger overseas internal-defense system.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-010,AST-WRR-USAIDCIA-P01-TT-MEDIUM-002-01,WRR-USAIDCIA-P01-TT-MEDIUM-002,"The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.",Why was a civilian aid agency being assigned a central role in overseas police assistance?,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,the U.S. police assistance programs form a very important but neglected part of our intensified effort to help emerging nations counter subversion and insurgency,https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"Then, on July 20, 1962, an interagency committee chaired through the State Department delivered its recommendations. The published Foreign Relations memorandum is short, but the Kennedy Library folder preserves the fuller report and the implementation papers that followed.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-002,AST-WRR-USAIDCIA-P01-TT-MEDIUM-002-02,WRR-USAIDCIA-P01-TT-MEDIUM-002,Kennedy described police assistance as crucial to countering Communist indirect aggression.,Kennedy described police assistance as crucial to countering Communist indirect aggression.,DOCUMENTED_FACT,SUPPORTED,DIRECT,2,"NSAM 132, signed February 19, 1962","Police assistance programs, including those under the aegis of your agency, are also a crucial element in our response to this challenge",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-005,AST-WRR-USAIDCIA-P01-TT-MEDIUM-002-03,WRR-USAIDCIA-P01-TT-MEDIUM-002,Kennedy asked AID to review support for local police forces used for internal security and counterinsurgency.,Kennedy asked AID to review support for local police forces used for internal security and counterinsurgency.,DOCUMENTED_FACT,SUPPORTED,DIRECT,2,"NSAM 132, signed February 19, 1962","In sum, I should like AID to review carefully its role in the support of local police forces for internal security and counter- insurgency purposes, and to recommend to me through the Special Group (Counter-Insurgency) what new or renewed emphases are desirable",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,,THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-007,AST-WRR-USAIDCIA-P01-TT-MEDIUM-002-04,WRR-USAIDCIA-P01-TT-MEDIUM-002,"NSAM 162 called for country plans combining military, police, intelligence and psychological measures.","NSAM 162 called for country plans combining military, police, intelligence and psychological measures.",DOCUMENTED_FACT,SUPPORTED,DIRECT,3,NSAM 162,"These plans will include the military, police, intelligence and psychological measures comprising a well rounded internal defense plan and will be consistent with the military, economic, political and social measures constituting the overall country plan",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"Four months later, NSAM 162 widened the frame. Its subject was the development of American and indigenous police, paramilitary and military resources. Police capacity was being discussed as one component of a larger overseas internal-defense system.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-010,AST-WRR-USAIDCIA-P01-TT-MEDIUM-002-05,WRR-USAIDCIA-P01-TT-MEDIUM-002,"The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.","The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.",DOCUMENTED_FACT,SUPPORTED,DIRECT,4,published Foreign Relations memorandum,the U.S. police assistance programs form a very important but neglected part of our intensified effort to help emerging nations counter subversion and insurgency,https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"Then, on July 20, 1962, an interagency committee chaired through the State Department delivered its recommendations. The published Foreign Relations memorandum is short, but the Kennedy Library folder preserves the fuller report and the implementation papers that followed.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-002,AST-WRR-USAIDCIA-P01-TT-MEDIUM-002-06,WRR-USAIDCIA-P01-TT-MEDIUM-002,Kennedy described police assistance as crucial to countering Communist indirect aggression.,"That division matters: overt administration and covert activity were recognized as different categories, not proof that AID and CIA were identical.",STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","Police assistance programs, including those under the aegis of your agency, are also a crucial element in our response to this challenge",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-005,AST-WRR-USAIDCIA-P01-TT-MEDIUM-002-06,WRR-USAIDCIA-P01-TT-MEDIUM-002,Kennedy asked AID to review support for local police forces used for internal security and counterinsurgency.,"That division matters: overt administration and covert activity were recognized as different categories, not proof that AID and CIA were identical.",STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","In sum, I should like AID to review carefully its role in the support of local police forces for internal security and counter- insurgency purposes, and to recommend to me through the Special Group (Counter-Insurgency) what new or renewed emphases are desirable",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,,THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-007,AST-WRR-USAIDCIA-P01-TT-MEDIUM-002-06,WRR-USAIDCIA-P01-TT-MEDIUM-002,"NSAM 162 called for country plans combining military, police, intelligence and psychological measures.","That division matters: overt administration and covert activity were recognized as different categories, not proof that AID and CIA were identical.",STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,3,NSAM 162,"These plans will include the military, police, intelligence and psychological measures comprising a well rounded internal defense plan and will be consistent with the military, economic, political and social measures constituting the overall country plan",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"Four months later, NSAM 162 widened the frame. Its subject was the development of American and indigenous police, paramilitary and military resources. Police capacity was being discussed as one component of a larger overseas internal-defense system.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-010,AST-WRR-USAIDCIA-P01-TT-MEDIUM-002-06,WRR-USAIDCIA-P01-TT-MEDIUM-002,"The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.","That division matters: overt administration and covert activity were recognized as different categories, not proof that AID and CIA were identical.",STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,the U.S. police assistance programs form a very important but neglected part of our intensified effort to help emerging nations counter subversion and insurgency,https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"Then, on July 20, 1962, an interagency committee chaired through the State Department delivered its recommendations. The published Foreign Relations memorandum is short, but the Kennedy Library folder preserves the fuller report and the implementation papers that followed.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
